k_bad,instance,strategy,growth
1,31,robust_G1,0.06829365625358803
1,31,robust_G2,0.06642324864501739
1,31,robust_G3,0.06350874494345113
1,31,robust_G6,0.04776783298187495
1,31,equal_weight,0.06065662654493469
1,31,oracle_kelly,0.07353410166237162
1,32,naive_kelly,0.09352500868564226
1,32,robust_G0,0.09216385937641827
1,32,robust_G1,0.10183184164190273
1,32,robust_G2,0.09088042902895926
1,32,robust_G3,0.08149388243954891
1,32,robust_G6,0.04811976027228249
1,32,equal_weight,0.10211864797368563
1,32,oracle_kelly,0.10839288628814972
1,33,naive_kelly,0.05357624154901235
1,33,robust_G0,0.0537865762142826
1,33,robust_G1,0.0768961418374792
1,33,robust_G2,0.07533980633142101
1,33,robust_G3,0.07454676137240142
1,33,robust_G6,0.03151697457434918
1,33,equal_weight,0.07776871718769302
1,33,oracle_kelly,0.08366519214095858
1,34,naive_kelly,0.0631072024884585
1,34,robust_G0,0.06315499974243798
1,34,robust_G1,0.07395880476464298
1,34,robust_G2,0.06928536581668346
1,34,robust_G3,0.06449204415130935
1,34,robust_G6,0.022157588931112793
1,34,equal_weight,0.07029073898499377
1,34,oracle_kelly,0.0753370484142552
1,35,naive_kelly,0.0696340426727871
1,35,robust_G0,0.06879653116360507
1,35,robust_G1,0.08587741476564048
1,35,robust_G2,0.0836537221115955
1,35,robust_G3,0.08012197878164184
1,35,robust_G6,0.020348239082752097
1,35,equal_weight,0.08660699555164984
1,35,oracle_kelly,0.08721033101105588
1,36,naive_kelly,0.05154771611405194
1,36,robust_G0,0.05282510271856798
1,36,robust_G1,0.06544149598806409
1,36,robust_G2,0.06681579542271268
1,36,robust_G3,0.059627734139315255
1,36,robust_G6,0.017161470113808346
1,36,equal_weight,0.0740979149360561
1,36,oracle_kelly,0.07899956432556375
1,37,naive_kelly,0.06625767497348953
1,37,robust_G0,0.06423876506859874
1,37,robust_G1,0.08217239979656764
1,37,robust_G2,0.07872916407539106
1,37,robust_G3,0.056932392783760166
1,37,robust_G6,0.024522637536623135
1,37,equal_weight,0.07889170590269365
1,37,oracle_kelly,0.08420780166319067
1,38,naive_kelly,0.03091302975742268
1,38,robust_G0,0.03231645426291819
1,38,robust_G1,0.060079831805159335
1,38,robust_G2,0.05713717638056515
1,38,robust_G3,0.05318561991304834
1,38,robust_G6,0.013881355193110696
1,38,equal_weight,0.051286916116381455
1,38,oracle_kelly,0.06586511099711913
1,39,naive_kelly,0.027407992528621288
1,39,robust_G0,0.026846961951920194
1,39,robust_G1,0.03826625214003387
1,39,robust_G2,0.03279837473325127
1,39,robust_G3,0.02084738643421315
1,39,robust_G6,0.014289183607138378
1,39,equal_weight,0.033277848493551365
1,39,oracle_kelly,0.04051076080444703
1,40,naive_kelly,0.055372059747828405
1,40,robust_G0,0.0546782528442923
1,40,robust_G1,0.055775983791320816
1,40,robust_G2,0.05538764052418289
1,40,robust_G3,0.03844767878291001
1,40,robust_G6,0.02525466942759401
1,40,equal_weight,0.05799833743315329
1,40,oracle_kelly,0.07557357257663565
1,41,naive_kelly,0.05899796071005408
1,41,robust_G0,0.05901577631465746
1,41,robust_G1,0.06331335110532911
1,41,robust_G2,0.06126584043898313
1,41,robust_G3,0.053978060838668344
1,41,robust_G6,0.04020085139674035
1,41,equal_weight,0.052489133419595935
1,41,oracle_kelly,0.06427146453258435
1,42,naive_kelly,0.06873554985435402
1,42,robust_G0,0.06847559114671262
1,42,robust_G1,0.07619868745046071
1,42,robust_G2,0.07276984377412633
1,42,robust_G3,0.06899094126558539
1,42,robust_G6,0.05134994353030112
1,42,equal_weight,0.062244087985683566
1,42,oracle_kelly,0.07853756609784472
1,43,naive_kelly,0.028392000966385212
1,43,robust_G0,0.02813400690631925
1,43,robust_G1,0.050405846873279536
1,43,robust_G2,0.04907667457018313
1,43,robust_G3,0.04214360448325285
1,43,robust_G6,0.014841803823557419
1,43,equal_weight,0.0493071865636629
1,43,oracle_kelly,0.05828701191807677
1,44,naive_kelly,0.05805017948312802
1,44,robust_G0,0.058927090390978695
1,44,robust_G1,0.07611078441991934
1,44,robust_G2,0.07055967382606437
1,44,robust_G3,0.05559891219294964
1,44,robust_G6,0.030365628227882434
1,44,equal_weight,0.07169864892535771
1,44,oracle_kelly,0.07920609442818682
1,45,naive_kelly,0.06600528411485357
1,45,robust_G0,0.06627820365783066
1,45,robust_G1,0.07542666677668264
1,45,robust_G2,0.07092185712982818
1,45,robust_G3,0.06746004881362234
1,45,robust_G6,0.03989110982813273
1,45,equal_weight,0.07307744855631437
1,45,oracle_kelly,0.08091092140853687
1,46,naive_kelly,0.026508319078036927
1,46,robust_G0,0.027993480635712043
1,46,robust_G1,0.04629983264953895
1,46,robust_G2,0.03848006380379368
1,46,robust_G3,0.020138989071985483
1,46,robust_G6,0.012154713881551734
1,46,equal_weight,0.04354172851649187
1,46,oracle_kelly,0.05273060689637228
1,47,naive_kelly,0.07407183290824129
1,47,robust_G0,0.07401352434379421
1,47,robust_G1,0.07851894661806175
1,47,robust_G2,0.07813934058677897
1,47,robust_G3,0.07588983302270821
1,47,robust_G6,0.039628084256885854
1,47,equal_weight,0.07770534580744508
1,47,oracle_kelly,0.08259847989099364
1,48,naive_kelly,0.014483872706867748
1,48,robust_G0,0.014475358885024363
1,48,robust_G1,0.035007960105590305
1,48,robust_G2,0.034101019045132255
1,48,robust_G3,0.02491679115286178
1,48,robust_G6,0.0006354352963039642
1,48,equal_weight,0.03103956504854579
1,48,oracle_kelly,0.047373761617404905
1,49,naive_kelly,0.03174340669558466
1,49,robust_G0,0.03209151873878242
1,49,robust_G1,0.030677583028828025
1,49,robust_G2,0.028331453310646317
1,49,robust_G3,0.018644159707818898
1,49,robust_G6,0.007850737019577624
1,49,equal_weight,0.02459159413905837
1,49,oracle_kelly,0.03713869684454785
1,50,naive_kelly,0.061133124734111664
1,50,robust_G0,0.06045389987176575
1,50,robust_G1,0.05692525734445809
1,50,robust_G2,0.04770458608592818
1,50,robust_G3,0.0322665982039399
1,50,robust_G6,0.0036008568410394485
1,50,equal_weight,0.06632334401642478
1,50,oracle_kelly,0.07570811342869851
1,51,naive_kelly,0.0355198609093879
1,51,robust_G0,0.03831852674334395
1,51,robust_G1,0.061636406426892124
1,51,robust_G2,0.05250540180353425
1,51,robust_G3,0.045018720415075146
1,51,robust_G6,0.030604636728496285
1,51,equal_weight,0.05394919450908223
1,51,oracle_kelly,0.0626241670795902
1,52,naive_kelly,0.029169705327569097
1,52,robust_G0,0.02933281327503828
1,52,robust_G1,0.037496131502089095
1,52,robust_G2,0.03454122805675458
1,52,robust_G3,0.02543431527315058
1,52,robust_G6,0.002038595711813937
1,52,equal_weight,0.028256582652624408
1,52,oracle_kelly,0.04635845998492546
1,53,naive_kelly,0.03410802254728144
1,53,robust_G0,0.03272776759034611
1,53,robust_G1,0.05237008833773997
1,53,robust_G2,0.0431792323371942
1,53,robust_G3,0.02475996592811472
1,53,robust_G6,0.012893597523580155
1,53,equal_weight,0.042008482074325754
1,53,oracle_kelly,0.056912717211106925
1,54,naive_kelly,0.029110646072075627
1,54,robust_G0,0.030121922852023426
1,54,robust_G1,0.04244302554714434
1,54,robust_G2,0.040064126891290665
1,54,robust_G3,0.02153129570486277
1,54,robust_G6,0.011615359914241011
1,54,equal_weight,0.03671676965146775
1,54,oracle_kelly,0.04719863772493604
1,55,naive_kelly,0.0818045835585389
1,55,robust_G0,0.08129487006423318
1,55,robust_G1,0.07232721390453081
1,55,robust_G2,0.06640605108927064
1,55,robust_G3,0.060006814515041106
1,55,robust_G6,0.019172763556305858
1,55,equal_weight,0.08349452427424157
1,55,oracle_kelly,0.09651976876274948
1,56,naive_kelly,0.05829502363275986
1,56,robust_G0,0.05831038891851322
1,56,robust_G1,0.05856527122336233
1,56,robust_G2,0.057888476978257504
1,56,robust_G3,0.046175563489464604
1,56,robust_G6,0.019355775560437195
1,56,equal_weight,0.05418671395819153
1,56,oracle_kelly,0.06164260868586083
1,57,naive_kelly,0.07730736685095022
1,57,robust_G0,0.07690408858502348
1,57,robust_G1,0.056812027599552284
1,57,robust_G2,0.04841881048640282
1,57,robust_G3,0.03336316923710207
1,57,robust_G6,0.0
1,57,equal_weight,0.06686619877776578
1,57,oracle_kelly,0.07933056453954135
1,58,naive_kelly,0.09252039363098376
1,58,robust_G0,0.09108003190928514
1,58,robust_G1,0.11116191561558589
1,58,robust_G2,0.10712565936508575
1,58,robust_G3,0.08969271297153325
1,58,robust_G6,0.04109027366799332
1,58,equal_weight,0.10037386122714712
1,58,oracle_kelly,0.11330289696599398
1,59,naive_kelly,0.07186627491238716
1,59,robust_G0,0.0717722902809629
1,59,robust_G1,0.07460664022054236
1,59,robust_G2,0.07460320721331026
1,59,robust_G3,0.06932372624351849
1,59,robust_G6,0.02029419453164992
1,59,equal_weight,0.08129393268974211
1,59,oracle_kelly,0.08445730383432729
1,60,naive_kelly,0.06874117954722328
1,60,robust_G0,0.06958460768314238
1,60,robust_G1,0.07433207132540327
1,60,robust_G2,0.06723428154387912
1,60,robust_G3,0.057721673326604245
1,60,robust_G6,0.04027213817435817
1,60,equal_weight,0.05595705173924702
1,60,oracle_kelly,0.07566333039794494
1,61,naive_kelly,0.09251405596523948
1,61,robust_G0,0.09170429150914128
1,61,robust_G1,0.09674045997718718
1,61,robust_G2,0.09342282792816627
1,61,robust_G3,0.08725878016373093
1,61,robust_G6,0.02186082381575409
1,61,equal_weight,0.0887969132028363
1,61,oracle_kelly,0.10451927620469152
1,62,naive_kelly,0.04909888774741491
1,62,robust_G0,0.048850318775000304
1,62,robust_G1,0.059110758895089356
1,62,robust_G2,0.054794294494499365
1,62,robust_G3,0.038382951072481804
1,62,robust_G6,0.022024611108104775
1,62,equal_weight,0.051910412536940204
1,62,oracle_kelly,0.061804521999945544
1,63,naive_kelly,0.025922476248986567
1,63,robust_G0,0.02579945946904596
1,63,robust_G1,0.04297205908852556
1,63,robust_G2,0.03860717133176654
1,63,robust_G3,0.03209452791758435
1,63,robust_G6,0.012591943850778681
1,63,equal_weight,0.03815654249693679
1,63,oracle_kelly,0.04829936818637127
1,64,naive_kelly,0.03724943280672195
1,64,robust_G0,0.03814084527363713
1,64,robust_G1,0.038225288686643356
1,64,robust_G2,0.03824388268787501
1,64,robust_G3,0.029525978096817902
1,64,robust_G6,0.007233791337742577
1,64,equal_weight,0.037312889979263776
1,64,oracle_kelly,0.05496357364454467
1,65,naive_kelly,0.05494345139130212
1,65,robust_G0,0.054975313494883535
1,65,robust_G1,0.06186516636316979
1,65,robust_G2,0.0625381588592346
1,65,robust_G3,0.05215482636889541
1,65,robust_G6,0.029681113969279416
1,65,equal_weight,0.051388124636136075
1,65,oracle_kelly,0.0666642643402129
1,66,naive_kelly,0.027554900185191054
1,66,robust_G0,0.026456850343779856
1,66,robust_G1,0.0433192631170939
1,66,robust_G2,0.03714388481352582
1,66,robust_G3,0.024040673973135092
1,66,robust_G6,0.012952949076152884
1,66,equal_weight,0.036255039881473466
1,66,oracle_kelly,0.04856011756032497
1,67,naive_kelly,0.04349365296793545
1,67,robust_G0,0.04157142687569271
1,67,robust_G1,0.06319708766365545
1,67,robust_G2,0.055281099505810664
1,67,robust_G3,0.03673747373744081
1,67,robust_G6,0.02373156287661836
1,67,equal_weight,0.052616689827147886
1,67,oracle_kelly,0.06602299350482306
1,68,naive_kelly,0.0649034098512744
1,68,robust_G0,0.06591255253852703
1,68,robust_G1,0.07764137698629654
1,68,robust_G2,0.07534910291265601
1,68,robust_G3,0.05776542718149139
1,68,robust_G6,0.021995277440412086
1,68,equal_weight,0.07307408588921191
1,68,oracle_kelly,0.08678630517984004
1,69,naive_kelly,0.05306534539721524
1,69,robust_G0,0.05215608365417329
1,69,robust_G1,0.08417148430956689
1,69,robust_G2,0.0818539864257471
1,69,robust_G3,0.0710157967115972
1,69,robust_G6,0.040024432810343694
1,69,equal_weight,0.07248512679220107
1,69,oracle_kelly,0.08801953840553128
1,70,naive_kelly,0.04525539704628595
1,70,robust_G0,0.04506115365042866
1,70,robust_G1,0.07083986160587999
1,70,robust_G2,0.06537720375727714
1,70,robust_G3,0.040639680355009006
1,70,robust_G6,0.003485571389679462
1,70,equal_weight,0.07875682791554688
1,70,oracle_kelly,0.08453395068959818
1,71,naive_kelly,0.06217502256258696
1,71,robust_G0,0.06262043251169223
1,71,robust_G1,0.06474849573304864
1,71,robust_G2,0.06112412289203966
1,71,robust_G3,0.046550939554786425
1,71,robust_G6,0.016787969929175892
1,71,equal_weight,0.06095621326352168
1,71,oracle_kelly,0.07142055078678099
1,72,naive_kelly,0.07378606395380702
1,72,robust_G0,0.07383877538099631
1,72,robust_G1,0.08993863667822119
1,72,robust_G2,0.0793678629062732
1,72,robust_G3,0.07817464978043785
1,72,robust_G6,0.06965962224597963
1,72,equal_weight,0.08740591715162963
1,72,oracle_kelly,0.09284046430256171
1,73,naive_kelly,0.04934545588052617
1,73,robust_G0,0.04941300029201929
1,73,robust_G1,0.0551839093801989
1,73,robust_G2,0.04783880480142892
1,73,robust_G3,0.02451531534057048
1,73,robust_G6,0.01988769448940801
1,73,equal_weight,0.04220066987061001
1,73,oracle_kelly,0.05659866417789596
1,74,naive_kelly,0.07988955621988697
1,74,robust_G0,0.0794897288645271
1,74,robust_G1,0.08149676160241906
1,74,robust_G2,0.07982879132029116
1,74,robust_G3,0.0765547650232034
1,74,robust_G6,0.032860109442547886
1,74,equal_weight,0.08310315774572843
1,74,oracle_kelly,0.08822458591927075
1,75,naive_kelly,0.06609589904179633
1,75,robust_G0,0.06626113652031398
1,75,robust_G1,0.07323068323071474
1,75,robust_G2,0.06540396180579366
1,75,robust_G3,0.04089676841204941
1,75,robust_G6,0.022321335159912817
1,75,equal_weight,0.0638836345388315
1,75,oracle_kelly,0.07656058813332713
1,76,naive_kelly,0.045066840043183766
1,76,robust_G0,0.04433648241917721
1,76,robust_G1,0.06525882038760827
1,76,robust_G2,0.06651041817272482
1,76,robust_G3,0.05298403677221086
1,76,robust_G6,0.034929389333665045
1,76,equal_weight,0.05757893358558345
1,76,oracle_kelly,0.07593360289219364
1,77,naive_kelly,0.08052881816798216
1,77,robust_G0,0.07940324445487154
1,77,robust_G1,0.09118085336167345
1,77,robust_G2,0.09258960305985266
1,77,robust_G3,0.08974257609063686
1,77,robust_G6,0.06807188608014555
1,77,equal_weight,0.0855349571192303
1,77,oracle_kelly,0.09502969420017136
1,78,naive_kelly,0.04530917691349484
1,78,robust_G0,0.04540196515356563
1,78,robust_G1,0.04456238879955203
1,78,robust_G2,0.035488492071251584
1,78,robust_G3,0.021915444814811856
1,78,robust_G6,0.012004615060611526
1,78,equal_weight,0.0324898763887053
1,78,oracle_kelly,0.0507397773745511
1,79,naive_kelly,0.05757537947619064
1,79,robust_G0,0.05800391478517835
1,79,robust_G1,0.06768469095642674
1,79,robust_G2,0.06104336582746743
1,79,robust_G3,0.05348059937868764
1,79,robust_G6,0.02721338480375679
1,79,equal_weight,0.05382395510181011
1,79,oracle_kelly,0.06915018533832162
1,80,naive_kelly,0.03832883896700397
1,80,robust_G0,0.038470521026454305
1,80,robust_G1,0.038470521026454305
1,80,robust_G2,0.037832344262876766
1,80,robust_G3,0.026200391226207115
1,80,robust_G6,0.021043588001330146
1,80,equal_weight,0.017781484758555625
1,80,oracle_kelly,0.03979304529242167
1,81,naive_kelly,0.024063725092843775
1,81,robust_G0,0.0223451329540527
1,81,robust_G1,0.039508279305588256
1,81,robust_G2,0.03674351236802743
1,81,robust_G3,0.024089222231100587
1,81,robust_G6,0.01506575657593304
1,81,equal_weight,0.03369559809639968
1,81,oracle_kelly,0.04839551287349098
1,82,naive_kelly,0.06879923117113543
1,82,robust_G0,0.06855844586268728
1,82,robust_G1,0.06725131174258332
1,82,robust_G2,0.06671601110514647
1,82,robust_G3,0.06605479522452065
1,82,robust_G6,0.025396823072884947
1,82,equal_weight,0.06546062621526993
1,82,oracle_kelly,0.07862570383189485
1,83,naive_kelly,0.05670584810606843
1,83,robust_G0,0.05686014101177926
1,83,robust_G1,0.04595017491521207
1,83,robust_G2,0.036983221225821025
1,83,robust_G3,0.033651686229333955
1,83,robust_G6,0.02677539292624032
1,83,equal_weight,0.05380116962760593
1,83,oracle_kelly,0.061169501440421103
1,84,naive_kelly,0.05499546802584597
1,84,robust_G0,0.055180166106653675
1,84,robust_G1,0.05481249692976318
1,84,robust_G2,0.05507239461444909
1,84,robust_G3,0.050655647665552056
1,84,robust_G6,0.03780347419533872
1,84,equal_weight,0.046665087363970556
1,84,oracle_kelly,0.06099276596662417
1,85,naive_kelly,0.06301616539232739
1,85,robust_G0,0.06283602023792649
1,85,robust_G1,0.06638390768953097
1,85,robust_G2,0.06364637726650522
1,85,robust_G3,0.04917459894166893
1,85,robust_G6,0.025318432400194223
1,85,equal_weight,0.06604848032375338
1,85,oracle_kelly,0.07724143217146527
1,86,naive_kelly,0.06761311749406825
1,86,robust_G0,0.06803805301713411
1,86,robust_G1,0.07180228460447108
1,86,robust_G2,0.06872361805067675
1,86,robust_G3,0.05656936219130164
1,86,robust_G6,0.01145757242175027
1,86,equal_weight,0.08003535846699143
1,86,oracle_kelly,0.08443159873181949
1,87,naive_kelly,0.014001784032763968
1,87,robust_G0,0.01375193078350273
1,87,robust_G1,0.02262996963773254
1,87,robust_G2,0.023890416041044756
1,87,robust_G3,0.01496569001022903
1,87,robust_G6,0.0016631456171497042
1,87,equal_weight,0.02384601262807294
1,87,oracle_kelly,0.03153467212588696
1,88,naive_kelly,0.06235171588635992
1,88,robust_G0,0.060656164718494276
1,88,robust_G1,0.07676469700054095
1,88,robust_G2,0.06414073359368727
1,88,robust_G3,0.04598161223830568
1,88,robust_G6,0.02796992213501509
1,88,equal_weight,0.07086528508765452
1,88,oracle_kelly,0.08153944775039901
1,89,naive_kelly,0.03355440477982359
1,89,robust_G0,0.03316580574560645
1,89,robust_G1,0.0366538082648604
1,89,robust_G2,0.03656297529897912
1,89,robust_G3,0.022754301488650555
1,89,robust_G6,0.022754301488650555
1,89,equal_weight,0.030367427542046237
1,89,oracle_kelly,0.04291886002759077
1,90,naive_kelly,0.06361488682768102
1,90,robust_G0,0.06367590898141182
1,90,robust_G1,0.05565652808472968
1,90,robust_G2,0.05357666922551694
1,90,robust_G3,0.05357666922551694
1,90,robust_G6,0.02238371160017306
1,90,equal_weight,0.061758189532524516
1,90,oracle_kelly,0.07562076560077016
1,91,naive_kelly,0.05639193940594606
1,91,robust_G0,0.056543939737793134
1,91,robust_G1,0.05721697553691529
1,91,robust_G2,0.053666500924861
1,91,robust_G3,0.04849691671043198
1,91,robust_G6,0.01967833010372881
1,91,equal_weight,0.05534202895129352
1,91,oracle_kelly,0.06291563002750003
1,92,naive_kelly,0.02833563957702496
1,92,robust_G0,0.028108748610455023
1,92,robust_G1,0.04260555819380666
1,92,robust_G2,0.03136246567013355
1,92,robust_G3,0.017014688300281078
1,92,robust_G6,0.009293727906742391
1,92,equal_weight,0.039674673743242336
1,92,oracle_kelly,0.047790830876646734
1,93,naive_kelly,0.03332025211546118
1,93,robust_G0,0.03347588279351076
1,93,robust_G1,0.03932544052102938
1,93,robust_G2,0.04165510736190236
1,93,robust_G3,0.03629790448516039
1,93,robust_G6,0.019140548372349027
1,93,equal_weight,0.030021792098446458
1,93,oracle_kelly,0.04480741254593508
1,94,naive_kelly,0.08176881584878558
1,94,robust_G0,0.08297162920496859
1,94,robust_G1,0.08696273438686736
1,94,robust_G2,0.07195121548620344
1,94,robust_G3,0.0560100167459396
1,94,robust_G6,0.04204584602013879
1,94,equal_weight,0.07253088695778578
1,94,oracle_kelly,0.09100575321242986
1,95,naive_kelly,0.045307799155950554
1,95,robust_G0,0.04521825687186616
1,95,robust_G1,0.056928270044765084
1,95,robust_G2,0.05608138753274208
1,95,robust_G3,0.04275691243437427
1,95,robust_G6,0.024253795185820458
1,95,equal_weight,0.058254788887244044
1,95,oracle_kelly,0.0630757656015335
1,96,naive_kelly,0.028159775189868206
1,96,robust_G0,0.027932813731259082
1,96,robust_G1,0.05013588831183551
1,96,robust_G2,0.046915887210059806
1,96,robust_G3,0.0344586940399426
1,96,robust_G6,0.009146937826174584
1,96,equal_weight,0.043252014003268474
1,96,oracle_kelly,0.05359783461621033
1,97,naive_kelly,0.06705921257503651
1,97,robust_G0,0.06534885997344168
1,97,robust_G1,0.08764824986308684
1,97,robust_G2,0.08687566434333073
1,97,robust_G3,0.07447514955866688
1,97,robust_G6,0.057598295868156714
1,97,equal_weight,0.07005417261955187
1,97,oracle_kelly,0.09384439906410359
1,98,naive_kelly,0.07032596899633475
1,98,robust_G0,0.06987459593572592
1,98,robust_G1,0.0855663871281289
1,98,robust_G2,0.08214645999446005
1,98,robust_G3,0.07091571315789756
1,98,robust_G6,0.040221222854298126
1,98,equal_weight,0.0816528216032146
1,98,oracle_kelly,0.09151326666766962
1,99,naive_kelly,0.03310419762377394
1,99,robust_G0,0.03376936312874183
1,99,robust_G1,0.036116209901321986
1,99,robust_G2,0.03587222220604225
1,99,robust_G3,0.03587222220604225
1,99,robust_G6,0.0051200593323648385
1,99,equal_weight,0.03162279297403801
1,99,oracle_kelly,0.04312779919395197
1,100,naive_kelly,0.030213384582829017
1,100,robust_G0,0.030464145080678576
1,100,robust_G1,0.04022751611710597
1,100,robust_G2,0.042716425923528374
1,100,robust_G3,0.03700470785050041
1,100,robust_G6,0.02081903430120243
1,100,equal_weight,0.03521662504631932
1,100,oracle_kelly,0.04536862141819685
1,101,naive_kelly,0.037296631642217234
1,101,robust_G0,0.036380469066239145
1,101,robust_G1,0.05233914730344247
1,101,robust_G2,0.04746611382533844
1,101,robust_G3,0.04556288749962198
1,101,robust_G6,0.017314597519995305
1,101,equal_weight,0.05058109138561277
1,101,oracle_kelly,0.05582709505092606
1,102,naive_kelly,0.06445512659004465
1,102,robust_G0,0.06356801435542195
1,102,robust_G1,0.0750464722671618
1,102,robust_G2,0.07461792424682925
1,102,robust_G3,0.06626401497569538
1,102,robust_G6,0.02605534543402971
1,102,equal_weight,0.061685782921383304
1,102,oracle_kelly,0.07668179390358443
1,103,naive_kelly,0.1042158000196055
1,103,robust_G0,0.10518906289668223
1,103,robust_G1,0.11597500173961628
1,103,robust_G2,0.11326222084145822
1,103,robust_G3,0.10978784089440788
1,103,robust_G6,0.05505914837213733
1,103,equal_weight,0.12127804300499295
1,103,oracle_kelly,0.12410107796183785
1,104,naive_kelly,0.05352535856137214
1,104,robust_G0,0.052344121992351715
1,104,robust_G1,0.0803463699753289
1,104,robust_G2,0.07424961884554329
1,104,robust_G3,0.05304964723208519
1,104,robust_G6,0.025704084941748234
1,104,equal_weight,0.08267783903952278
1,104,oracle_kelly,0.08718910981791245
1,105,naive_kelly,0.04480215665870021
1,105,robust_G0,0.04474692527903471
1,105,robust_G1,0.06272685419405172
1,105,robust_G2,0.06533329230221283
1,105,robust_G3,0.06250524207096882
1,105,robust_G6,0.023052837297866634
1,105,equal_weight,0.060859503852536495
1,105,oracle_kelly,0.06839489722679208
1,106,naive_kelly,0.07194932348290885
1,106,robust_G0,0.07129508524962948
1,106,robust_G1,0.06903063718204631
1,106,robust_G2,0.06144751314462907
1,106,robust_G3,0.04067819482935357
1,106,robust_G6,0.007207486776367591
1,106,equal_weight,0.07128283568095037
1,106,oracle_kelly,0.07708373177249436
1,107,naive_kelly,0.031229406894501092
1,107,robust_G0,0.031219588954306873
1,107,robust_G1,0.04654620272871696
1,107,robust_G2,0.047071405339135064
1,107,robust_G3,0.0446645137604455
1,107,robust_G6,0.018145961862103717
1,107,equal_weight,0.041676510316776855
1,107,oracle_kelly,0.052128263114108904
1,108,naive_kelly,0.02079560272709103
1,108,robust_G0,0.021068944857863484
1,108,robust_G1,0.030353638337984986
1,108,robust_G2,0.02977586279828316
1,108,robust_G3,0.016314898940306126
1,108,robust_G6,0.002802705570315242
1,108,equal_weight,0.03195756173347154
1,108,oracle_kelly,0.03530206174002092
1,109,naive_kelly,0.05191065141679107
1,109,robust_G0,0.04993829540514394
1,109,robust_G1,0.08242397375275241
1,109,robust_G2,0.08495943255927758
1,109,robust_G3,0.0812627817248549
1,109,robust_G6,0.02610183958530677
1,109,equal_weight,0.07510604788297218
1,109,oracle_kelly,0.0890636711646503
1,110,naive_kelly,0.087204592999432
1,110,robust_G0,0.08631399498137923
1,110,robust_G1,0.07136213975236058
1,110,robust_G2,0.07153991546753716
1,110,robust_G3,0.05733199859342494
1,110,robust_G6,0.012750155622018377
1,110,equal_weight,0.08810846107036957
1,110,oracle_kelly,0.09591113778193863
1,111,naive_kelly,0.059268162921549766
1,111,robust_G0,0.062476196338059675
1,111,robust_G1,0.09643327423325562
1,111,robust_G2,0.09116731529498659
1,111,robust_G3,0.08656672171142415
1,111,robust_G6,0.062848215591127
1,111,equal_weight,0.08724645554177837
1,111,oracle_kelly,0.09898915793929217
1,112,naive_kelly,0.06552378029049707
1,112,robust_G0,0.06579385591048566
1,112,robust_G1,0.09969186612640163
1,112,robust_G2,0.09279067490680688
1,112,robust_G3,0.07494848099070109
1,112,robust_G6,0.038056822614202956
1,112,equal_weight,0.0946558638243927
1,112,oracle_kelly,0.10216078999782438
1,113,naive_kelly,0.025033770276656635
1,113,robust_G0,0.02502541425914899
1,113,robust_G1,0.03809647976785826
1,113,robust_G2,0.03610292970051949
1,113,robust_G3,0.02668177823004541
1,113,robust_G6,0.01599308024271827
1,113,equal_weight,0.037728001751285725
1,113,oracle_kelly,0.040055101759211745
1,114,naive_kelly,0.08304176908456339
1,114,robust_G0,0.08385736246074507
1,114,robust_G1,0.09989009038799873
1,114,robust_G2,0.09844052997301167
1,114,robust_G3,0.09210037637525996
1,114,robust_G6,0.054497474984949
1,114,equal_weight,0.0990495086812847
1,114,oracle_kelly,0.10396649981725735
1,115,naive_kelly,0.06292196534865974
1,115,robust_G0,0.06321467194551944
1,115,robust_G1,0.06771224053504038
1,115,robust_G2,0.06703275249816859
1,115,robust_G3,0.0580473260005718
1,115,robust_G6,0.02211755371880731
1,115,equal_weight,0.06740357252172367
1,115,oracle_kelly,0.07360058042645512
1,116,naive_kelly,0.05618855718957235
1,116,robust_G0,0.05544451731584138
1,116,robust_G1,0.05207460363473551
1,116,robust_G2,0.04842949166333362
1,116,robust_G3,0.034862933878170944
1,116,robust_G6,0.017777193146487853
1,116,equal_weight,0.043424705386653314
1,116,oracle_kelly,0.06367412173552758
1,117,naive_kelly,0.034673518598490084
1,117,robust_G0,0.03541693624676506
1,117,robust_G1,0.034209641462137064
1,117,robust_G2,0.025340471488564782
1,117,robust_G3,0.010225685345816207
1,117,robust_G6,0.010225685345816207
1,117,equal_weight,0.03675471569904312
1,117,oracle_kelly,0.04655659958768941
1,118,naive_kelly,0.04444178065795952
1,118,robust_G0,0.04443706444280962
1,118,robust_G1,0.04906977200568004
1,118,robust_G2,0.04381690793010602
1,118,robust_G3,0.039062605114584356
1,118,robust_G6,0.01581404251778302
1,118,equal_weight,0.04975417575535471
1,118,oracle_kelly,0.05639820824694434
1,119,naive_kelly,0.02324082855284837
1,119,robust_G0,0.02067777416096248
1,119,robust_G1,0.06372698920853288
1,119,robust_G2,0.06343691086540992
1,119,robust_G3,0.05714133961605222
1,119,robust_G6,0.025254127532284606
1,119,equal_weight,0.04911059598124025
1,119,oracle_kelly,0.06869622048622107
1,120,naive_kelly,0.06665434560186795
1,120,robust_G0,0.06848538243206294
1,120,robust_G1,0.08575205457621762
1,120,robust_G2,0.07988675883227672
1,120,robust_G3,0.07764295451060109
1,120,robust_G6,0.030193337064660042
1,120,equal_weight,0.07891866665599123
1,120,oracle_kelly,0.08622711619511125
1,121,naive_kelly,0.04835729735311223
1,121,robust_G0,0.04857769753015255
1,121,robust_G1,0.058521324971755495
1,121,robust_G2,0.04232715443517862
